date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
2015-04-29,156.97,47.17,65.63,93.65,23.19,169.03,76.65,2.28,144.66,13.45,108.01,225.4,63.86,41.96,151.87,75.13,65.34,60.25,92.05,173.61,60.18,60.55,288.23,300.63,30.88,70.25,561.39,549.08,50.2,429.37,41.84,48.88,57.79,77.16,56.65,93.51,55.05,127.49,112.44,52.4,160.98,55.79,93.9,62.82,86.8,86.85,151.07,97.88,32.135,68.56,38.32,128.64,20.01,,48.95,40.8,48.55,62.17,34.76,59.54,85.39,682.39,167.75,54.61,,36.92,15.98,42.86,69.75,38.31
2015-04-30,156.39,46.42,64.66,92.65,22.815,166.95,76.06,2.26,143.0,13.25,106.87,226.13,63.04,41.37,143.43,73.78,64.06,59.7,92.38,169.23,58.84,61.15,282.86,297.31,30.235,69.66,548.77,537.34,50.05,421.78,40.94,48.285,56.87,77.45,56.29,94.53,54.52,125.28,114.3,52.42,157.91,55.37,94.1,61.84,85.83,85.84,150.93,96.23,31.95,68.4,37.73,125.15,19.79,,48.88,40.26,47.83,61.46,34.64,56.83,84.54,672.66,164.34,55.59,,36.705,15.93,42.34,68.74,38.29
2015-05-01,157.68,46.69,64.32,93.36,23.05,170.36,76.43,2.31,145.34,13.27,108.47,226.45,63.11,41.83,146.6,74.66,65.3,60.44,93.38,172.5,59.18,61.45,289.74,298.59,30.505,69.95,551.16,537.9,50.66,422.87,41.2,49.39,57.03,77.68,57.74,93.48,54.3,125.41,114.61,52.73,160.36,56.49,93.92,63.27,89.91,86.49,153.23,98.42,32.78,68.48,38.27,128.95,19.98,,49.78,42.45,47.92,61.92,34.42,57.585,86.03,679.25,167.63,56.16,,37.22,16.11,42.74,69.43,38.46
2015-05-04,159.02,47.0,64.68,94.44,23.19,173.18,75.85,2.31,145.45,13.64,109.19,226.79,63.52,41.94,147.58,75.1,64.53,60.12,93.29,171.3,60.35,62.25,289.81,300.56,30.935,69.82,552.84,540.78,50.68,423.04,41.59,48.95,57.36,78.28,58.2,94.64,54.62,125.99,115.25,53.28,162.11,56.83,93.73,63.25,89.33,87.49,155.84,98.8,33.015,68.55,38.65,128.7,19.88,,50.32,42.03,47.71,62.47,34.53,57.755,86.5,684.74,168.96,56.64,,37.455,16.44,43.28,69.94,39.09
2015-05-05,157.91,46.85,63.86,93.65,22.71,170.32,75.0,2.28,143.99,13.48,107.2,223.71,63.73,41.59,145.41,75.36,62.97,60.0,90.93,168.55,59.51,61.5,285.75,300.69,30.22,70.0,543.045,530.8,50.35,421.19,40.59,47.005,55.9,77.84,58.0,93.0,53.46,124.62,114.7,52.88,159.44,55.92,89.32,61.765,89.29,87.24,154.2,97.69,32.86,67.94,37.43,125.8,19.36,,50.35,41.46,47.19,62.9,33.72,56.74,85.61,672.91,163.7,56.87,,36.5,16.35,42.9,69.65,38.97
2015-05-06,157.64,46.54,63.94,93.0,23.2,170.87,74.48,2.29,144.09,13.45,107.37,220.92,63.54,41.59,145.55,75.04,63.24,60.0,90.51,155.01,58.91,61.28,283.31,296.66,30.095,67.31,535.08,524.22,50.68,419.1,40.37,47.045,54.96,77.85,58.15,92.86,53.06,123.49,114.06,52.27,158.95,55.7,89.66,61.64,88.82,84.32,159.85,97.38,33.01,67.34,37.8,125.01,19.445,,49.94,41.1,47.5,64.54,33.38,56.19,85.41,675.03,163.43,57.72,,36.105,16.29,42.94,68.91,38.66
2015-05-07,158.61,46.5,64.7,94.49,24.41,171.38,74.73,2.32,144.53,13.54,107.89,221.54,63.75,41.8,146.19,75.24,64.96,62.83,91.96,162.96,58.87,61.49,287.3,298.11,30.145,67.72,542.04,530.7,51.24,426.88,40.4,49.06,55.26,78.43,58.97,93.63,52.99,124.56,114.07,52.29,157.9,55.75,88.77,62.04,88.82,86.22,155.8,97.91,33.54,65.08,38.4,125.26,19.56,,50.32,41.13,47.74,64.66,33.37,56.35,86.295,677.48,165.98,57.7,,35.825,16.24,43.31,69.33,38.57
2015-05-08,160.6,47.57,65.24,95.89,25.045,174.26,76.31,2.31,144.76,13.66,109.26,223.47,64.22,42.5,147.97,76.43,66.27,63.16,93.66,163.02,59.71,62.38,292.82,303.3,30.13,67.27,548.95,538.22,52.17,433.69,40.39,49.04,55.8,78.98,59.67,94.95,52.98,126.35,115.3,52.91,162.34,56.81,88.56,62.72,90.48,86.69,158.4,99.89,34.08,65.54,39.1,127.62,19.69,,51.25,41.46,47.86,64.66,33.69,57.265,87.35,686.13,168.51,58.2,,36.15,16.45,43.41,69.59,39.06
2015-05-11,159.9,47.33,65.2,96.01,24.64,175.36,76.785,2.32,145.51,13.68,109.3,223.04,63.89,42.62,146.01,76.1,66.33,63.25,91.5,161.04,59.35,63.18,301.74,301.38,30.045,66.87,545.78,535.7,51.34,432.85,40.3,49.645,55.43,79.7,59.2,93.65,52.72,125.42,114.91,52.87,161.05,57.15,86.32,62.64,88.24,86.38,158.81,100.19,34.09,63.13,38.1,126.32,19.92,,51.6,40.95,47.83,64.89,33.49,57.45,87.21,678.83,164.57,58.31,,35.97,16.49,43.25,69.27,39.01
2015-05-12,160.07,47.13,64.81,95.42,24.61,177.31,76.57,2.35,147.13,13.71,110.08,221.0,63.37,41.91,144.48,75.97,65.18,62.68,92.64,161.08,58.64,61.78,296.79,296.67,29.95,66.91,538.73,529.04,51.15,431.02,40.26,48.85,54.95,79.08,58.76,93.6,52.46,124.73,115.05,53.29,158.24,56.77,86.19,62.08,88.17,86.905,158.47,99.11,34.11,63.64,38.11,125.865,19.89,,51.92,40.65,47.79,64.32,33.66,56.8,86.76,678.97,165.25,58.26,,35.58,16.43,43.18,68.64,39.12
2015-05-13,161.31,47.03,65.3,95.68,24.63,179.99,77.08,2.37,149.38,13.36,109.79,220.96,63.6,41.81,144.95,76.12,64.71,62.54,91.4,159.41,58.75,61.74,295.69,297.74,29.735,66.99,539.49,529.62,51.0,426.87,39.83,48.49,54.28,79.86,58.74,92.94,52.23,126.5,114.3,54.34,158.39,56.95,85.11,62.24,88.8,88.2,158.79,98.63,34.49,62.7,37.28,126.01,19.93,,52.16,40.89,48.29,64.06,33.9,58.69,86.31,680.36,164.09,59.83,,35.755,16.47,43.27,68.1,39.09
2015-05-14,163.15,48.67,65.97,96.98,25.17,181.15,79.43,2.33,149.86,13.54,111.48,223.37,63.77,42.05,147.62,78.36,66.13,63.63,93.31,161.69,59.31,61.87,297.46,298.8,30.135,67.64,549.2,538.4,52.6,432.28,40.26,48.815,55.1,80.75,58.97,94.81,52.99,128.3,114.66,55.22,161.98,58.08,84.49,63.4,91.93,90.48,160.0,99.98,34.745,62.63,37.9,128.95,19.86,,52.88,40.92,48.36,64.92,34.13,58.98,87.99,682.13,167.19,60.51,,35.985,16.52,43.37,69.04,39.17
2015-05-15,163.3,48.71,65.99,97.02,25.42,183.02,78.92,2.32,151.62,13.7,112.74,222.4,63.67,42.04,148.48,77.96,66.5,64.38,94.31,160.56,59.28,61.79,296.6,297.48,30.5,67.6,546.49,533.85,52.82,426.0,40.54,48.665,55.6,80.22,58.36,95.51,53.65,128.0,114.18,55.38,162.36,57.78,84.67,63.175,91.36,89.7,161.37,99.55,34.88,63.42,38.35,128.77,20.2,,53.04,40.62,48.02,65.25,34.33,58.8,87.77,689.85,168.45,60.52,,36.505,16.35,43.09,69.36,38.72
2015-05-18,162.87,48.84,65.61,97.46,25.42,180.37,79.41,2.35,151.88,13.74,113.73,224.8,63.93,42.63,147.93,77.94,67.58,63.26,94.53,163.16,59.86,61.89,295.76,300.48,30.615,68.09,546.67,532.3,51.95,425.24,40.78,49.0,55.88,80.17,58.89,95.2,53.86,128.97,113.31,55.38,163.44,58.16,84.98,63.36,92.79,90.32,163.25,101.05,34.925,63.78,37.81,130.19,20.19,,53.13,40.2,48.35,66.14,34.87,58.4,87.48,693.52,167.84,60.21,,36.84,16.51,43.47,68.25,39.23
2015-05-19,163.12,49.01,65.73,97.18,25.48,181.52,79.62,2.28,152.94,13.62,114.09,224.34,64.25,42.37,147.51,77.3,66.99,62.7,94.53,161.96,59.24,61.83,298.43,300.91,30.63,68.75,549.28,537.36,51.78,421.71,40.74,47.85,55.8,81.36,59.41,95.45,53.66,128.97,115.11,54.96,163.56,58.06,83.56,63.45,91.21,90.11,164.44,101.43,35.065,62.17,37.89,130.07,19.99,,52.52,39.24,48.7,66.4,34.37,57.52,87.9,694.58,167.62,61.0,,36.605,16.77,43.54,68.48,39.78
2015-05-20,161.9,49.14,65.89,97.05,25.75,182.5,79.61,2.32,149.9,13.63,114.4,225.71,64.71,42.61,147.12,76.91,63.96,62.54,94.63,164.44,59.22,61.54,297.5,300.0,30.7,68.73,552.51,539.27,51.8,423.86,40.92,43.06,55.92,80.96,59.96,94.32,53.44,128.46,114.71,54.94,163.98,58.27,83.4,66.18,90.64,90.51,163.57,102.21,34.995,61.61,37.96,130.06,19.91,,52.43,39.21,49.5,66.5,34.62,57.58,87.43,687.81,167.46,61.03,,36.47,16.74,43.62,67.95,39.59
2015-05-21,162.06,49.34,65.65,96.83,25.62,182.44,80.56,2.28,157.5,13.78,114.69,225.46,62.89,42.32,147.99,77.64,64.69,62.71,93.74,168.57,59.38,61.4,301.22,297.2,30.665,68.1,556.81,542.51,51.64,431.63,40.67,42.47,55.81,80.76,60.22,93.9,53.39,128.29,113.94,54.95,163.84,57.97,85.6,65.49,90.49,90.22,164.62,102.36,34.855,62.17,37.78,131.39,20.15,,52.92,39.0,49.18,66.46,35.07,57.51,87.27,691.91,165.6,61.96,,36.255,16.73,43.64,67.54,39.56
2015-05-22,160.98,49.03,65.48,96.39,25.49,181.68,80.04,2.28,160.2,13.7,114.52,224.88,62.71,42.5,146.77,77.66,64.4,61.87,93.48,171.94,59.29,61.26,301.35,300.31,30.605,67.6,554.52,540.11,51.23,427.63,40.65,42.61,55.65,81.25,59.88,94.35,52.91,128.27,113.8,54.75,163.58,57.93,86.17,67.095,90.09,90.03,164.19,102.89,35.15,62.53,37.96,132.54,20.14,,52.67,38.82,49.22,66.3,34.71,56.39,86.82,689.18,166.24,62.58,,36.435,16.75,43.47,67.37,39.41
2015-05-26,159.59,48.6,66.1,96.09,25.41,180.24,79.365,2.22,158.0,13.42,113.88,222.63,61.74,42.06,146.04,76.925,62.37,61.16,93.33,165.94,59.27,60.89,300.07,297.75,30.34,67.38,547.19,532.32,51.28,425.47,40.32,41.555,55.33,80.19,59.23,94.61,52.82,126.81,113.0,53.9,159.01,57.18,84.18,66.85,88.77,89.12,162.34,102.15,35.145,61.41,37.62,129.62,19.99,,52.15,38.28,49.09,65.68,34.67,55.085,85.42,688.43,164.83,62.08,,35.835,16.5,43.46,67.22,39.59
2015-05-27,161.02,49.01,67.38,96.77,25.71,179.25,80.16,2.28,157.22,13.44,115.21,224.85,62.46,42.61,147.54,77.74,63.4,61.32,94.48,168.12,59.7,61.82,306.79,302.28,30.63,67.61,554.25,539.79,51.83,431.42,40.39,42.24,56.06,80.11,59.39,95.16,53.21,126.88,113.59,54.37,160.44,57.65,84.15,68.29,88.4,89.83,163.38,102.97,35.685,60.77,38.16,132.045,20.34,,53.17,38.37,49.09,65.88,34.95,55.49,85.91,680.73,167.44,63.18,,36.155,16.74,43.88,67.04,39.91
2015-05-28,160.87,49.26,67.47,96.91,25.725,178.6,80.015,2.27,156.35,13.33,116.39,225.04,62.56,41.75,148.2,77.03,63.74,60.59,94.43,166.19,61.18,61.94,313.08,300.07,30.73,67.8,554.18,539.78,51.62,426.57,40.44,41.97,56.1,80.09,59.45,94.6,52.71,127.01,113.1,54.17,157.35,57.63,83.92,68.31,89.02,89.71,164.22,102.9,35.805,59.79,38.24,131.78,20.36,,52.66,38.04,48.8,65.86,34.8,54.55,85.97,679.51,167.78,62.81,,35.93,16.67,43.95,67.15,39.89
2015-05-29,159.08,48.6,66.59,96.04,25.26,176.49,79.09,2.28,153.22,13.6,117.97,223.66,62.22,41.19,146.76,76.27,64.64,60.15,92.73,163.84,60.67,62.44,306.81,298.03,30.65,67.32,545.32,532.11,51.2,429.23,40.23,42.37,56.29,79.72,58.61,92.79,52.87,124.59,112.56,53.76,156.26,57.05,83.61,67.96,88.5,89.0,167.85,101.22,35.69,59.84,37.93,130.28,20.13,,52.85,37.5,48.45,65.85,34.54,54.15,85.51,673.62,166.5,61.91,,35.495,16.5,43.36,66.61,39.47
2015-06-01,158.98,48.94,66.93,96.19,25.395,177.39,79.87,2.25,153.32,13.64,119.62,223.09,62.1,40.92,147.45,75.23,66.09,59.85,93.6,164.78,61.74,62.04,309.16,297.14,30.695,66.92,549.21,533.99,51.2,430.92,40.22,44.18,56.01,79.47,58.68,94.23,52.85,124.59,113.26,53.7,157.03,57.2,83.84,68.75,87.64,89.41,168.07,100.91,35.91,58.87,38.61,130.535,20.31,,53.03,37.26,48.55,65.62,34.35,54.39,85.3,673.36,168.29,61.88,,35.715,16.55,42.92,66.35,39.17
2015-06-02,159.08,48.94,66.62,96.33,25.53,178.51,79.82,2.3,155.36,13.45,117.33,224.74,62.26,41.11,148.15,75.46,65.72,60.66,92.92,163.91,62.37,62.39,305.71,298.22,30.26,67.13,553.95,539.18,50.63,430.99,39.62,43.775,55.17,79.99,59.68,94.15,52.28,126.08,112.48,54.04,156.44,57.66,84.79,67.71,85.84,89.53,164.14,101.2,35.59,59.6,38.06,129.96,20.375,,52.76,37.86,48.36,65.74,34.36,54.35,85.45,675.74,165.35,60.77,,35.495,16.72,42.9,66.37,39.45
2015-06-03,160.16,48.86,67.01,96.98,25.96,179.71,80.13,2.28,156.53,13.15,116.95,226.07,62.51,41.1,148.34,76.02,65.86,61.45,91.48,161.53,63.4,62.81,306.42,299.0,29.805,67.72,555.29,540.31,50.35,436.59,39.31,43.13,54.38,80.6,61.11,92.68,51.68,127.36,112.38,54.12,157.13,57.88,83.92,67.29,84.73,91.02,163.76,101.91,36.15,58.95,37.23,130.12,20.36,,52.46,37.83,48.25,66.4,35.03,54.94,85.465,681.79,161.4,61.14,,35.72,16.93,43.41,65.9,40.0
2015-06-04,158.35,48.68,67.42,95.93,25.685,178.39,78.75,2.33,156.6,13.02,115.98,223.02,62.11,40.54,145.93,75.14,65.51,61.27,91.63,159.06,62.79,61.83,303.38,295.19,29.53,67.05,551.69,536.7,49.88,430.78,39.09,42.17,54.29,79.36,60.61,94.67,51.72,125.33,111.49,53.3,158.09,56.95,83.4,66.94,83.37,89.64,161.45,100.81,35.73,58.25,37.2,129.36,20.06,,51.39,37.5,47.86,65.56,35.27,53.73,84.08,678.18,161.01,60.56,,35.225,16.78,42.96,65.62,39.71
2015-06-05,157.08,48.45,67.4,95.4,25.77,179.99,78.86,2.33,157.39,13.15,116.86,222.15,61.81,40.31,145.58,75.24,65.66,61.13,89.98,160.26,62.91,61.9,302.3,295.42,29.145,66.48,549.53,533.33,48.21,426.95,38.37,41.72,53.44,79.39,60.5,92.52,50.79,126.61,111.5,53.88,157.25,57.14,84.49,67.37,84.2,90.12,162.82,100.97,35.735,59.35,37.08,128.65,20.15,,51.01,37.26,47.89,65.92,34.57,54.61,84.26,675.5,161.05,60.8,,35.44,17.19,43.36,65.02,40.2
2015-06-08,156.59,48.44,67.79,94.77,25.44,177.49,78.16,2.31,157.31,13.08,116.0,220.21,61.62,39.95,144.54,74.89,62.53,60.69,90.62,159.38,61.99,61.4,298.66,295.51,29.02,65.82,543.48,526.83,48.32,423.5,37.93,39.86,53.46,78.81,59.66,92.83,51.08,126.13,110.22,53.99,156.47,56.86,82.96,65.95,83.78,88.82,161.89,100.47,35.265,58.21,37.02,127.8,19.87,,51.01,36.75,47.7,65.55,34.59,54.24,83.5,678.45,160.95,60.69,,35.81,17.08,43.34,64.54,40.27
2015-06-09,156.98,48.18,67.67,94.94,25.52,179.12,77.9,2.29,157.42,13.51,117.24,218.48,61.67,40.12,144.43,72.9,60.65,60.6,89.9,159.04,61.58,60.95,296.87,293.53,28.905,65.71,542.16,526.69,48.56,425.48,37.87,40.325,53.46,79.17,59.99,92.07,51.0,126.33,109.12,53.74,154.8,56.69,83.22,65.69,83.02,88.8,162.59,100.61,35.225,58.57,36.8,127.42,19.91,,51.01,36.57,47.5,65.82,34.51,53.92,83.16,676.04,160.65,61.23,,35.65,17.31,43.4,64.08,40.6
2015-06-10,159.04,48.5,68.24,96.52,25.5,179.69,79.56,2.32,160.27,13.32,117.94,223.86,62.52,40.52,145.94,74.61,60.76,61.17,90.29,169.88,62.52,61.62,301.29,299.71,29.02,66.91,552.6,536.69,49.22,430.77,37.81,40.43,53.89,80.19,61.68,92.7,50.76,129.86,108.75,54.52,155.55,57.39,84.61,67.72,84.28,90.51,164.37,102.39,35.52,58.96,36.94,128.88,20.04,,52.21,36.51,48.08,67.55,34.72,54.97,84.175,681.58,161.34,62.05,,35.89,17.59,43.74,66.02,41.16
2015-06-11,159.86,49.06,68.04,96.92,25.3,181.74,79.65,2.32,160.53,13.52,117.95,224.15,62.99,40.53,146.2,74.05,61.82,61.46,91.9,168.77,62.96,61.65,301.92,300.63,29.395,67.49,550.04,534.61,48.33,432.97,38.3,40.02,54.31,80.3,61.99,93.42,50.93,129.63,110.41,54.82,157.96,57.5,83.93,67.22,84.29,91.8,163.97,103.19,36.47,58.15,37.5,128.59,19.78,,52.06,36.27,48.64,67.04,34.88,54.48,84.62,684.84,162.96,62.17,,36.38,17.49,43.88,68.26,40.9
2015-06-12,158.04,48.67,67.05,96.1,25.4,181.57,79.86,2.31,161.21,13.35,115.87,221.65,62.57,39.84,144.95,73.44,63.5,59.78,91.21,169.04,63.02,61.1,298.98,301.55,29.06,67.37,547.47,532.33,48.04,429.92,37.77,40.705,53.93,79.53,61.89,93.2,50.5,128.33,110.15,54.76,156.12,57.69,83.12,66.26,83.55,90.88,160.71,102.23,36.595,58.18,37.18,127.17,19.62,,51.91,36.18,48.51,66.82,34.65,54.06,83.85,682.08,162.54,62.09,,36.05,17.49,43.68,68.26,41.07
2015-06-15,155.87,48.07,66.91,95.79,24.54,183.57,78.9,2.32,158.32,13.44,121.01,221.23,62.05,39.52,144.13,72.5,62.66,57.92,91.22,173.22,63.22,60.86,301.35,299.46,28.935,66.67,543.0,527.2,47.54,423.67,37.73,40.07,53.65,79.25,62.57,92.26,49.72,127.89,110.63,54.08,156.1,56.99,82.67,66.7,83.14,88.77,164.46,102.56,36.39,57.97,36.92,126.92,19.71,,51.27,36.0,48.58,66.6,34.41,53.56,82.92,674.0,162.76,61.07,,35.77,17.47,43.29,67.94,41.25
2015-06-16,156.49,48.48,66.77,96.7,24.74,183.19,79.94,2.35,159.05,13.58,124.97,223.82,62.45,39.79,145.71,72.85,62.28,57.98,91.83,177.14,64.29,60.61,298.02,297.42,29.14,67.33,544.87,528.15,48.02,427.26,37.81,39.48,53.73,79.36,61.98,93.26,49.35,128.47,111.18,54.3,156.23,57.15,83.61,66.63,83.37,89.87,166.85,103.36,36.615,59.05,37.58,127.6,19.82,,51.45,36.06,49.08,67.71,34.67,53.435,83.275,675.78,164.51,61.8,,35.645,17.55,43.2,67.85,41.46
2015-06-17,156.95,48.57,67.77,96.93,24.87,183.48,77.91,2.47,158.99,13.67,123.86,223.31,62.47,39.6,146.17,72.81,62.03,58.45,92.7,179.81,62.29,61.17,298.79,297.7,29.295,67.18,546.6,529.26,48.56,427.81,38.09,39.88,54.06,80.32,61.86,94.12,49.57,128.35,111.51,54.41,155.65,57.03,83.03,67.23,83.58,89.87,165.16,103.72,36.68,57.67,37.89,127.3,19.54,,50.94,35.88,49.33,67.57,34.8,53.575,83.275,673.33,166.62,62.45,,35.735,17.37,43.15,68.15,41.16
2015-06-18,159.62,49.94,68.98,97.31,25.14,184.9,79.39,2.52,160.25,13.85,124.5,225.04,63.09,39.9,146.94,73.27,63.99,59.64,93.3,184.01,62.15,61.41,302.47,301.27,29.715,68.35,556.18,536.73,49.46,439.39,38.54,39.975,54.83,80.77,62.29,96.18,50.45,129.48,111.92,55.1,160.12,58.2,82.89,68.3,85.25,90.72,165.24,104.52,36.835,57.23,38.47,127.88,19.84,,51.37,35.76,49.22,68.61,35.02,54.165,84.58,684.23,168.29,62.62,,36.045,17.38,43.27,69.25,41.28
2015-06-19,158.95,49.89,69.48,97.02,25.01,185.96,79.7,2.58,160.5,13.85,124.07,225.13,62.56,39.49,145.17,72.29,64.65,58.6,93.23,184.4,63.24,61.67,302.37,302.71,29.57,66.45,557.52,536.69,49.32,434.92,38.26,41.56,54.47,80.19,61.83,95.97,50.31,127.84,111.47,54.57,160.72,57.69,81.82,67.91,85.09,90.92,165.06,102.99,36.825,56.54,38.15,126.6,19.72,,51.5,35.79,49.03,68.56,34.99,53.57,84.41,681.67,165.86,62.23,,36.195,17.17,43.12,69.41,41.02
2015-06-22,159.68,50.03,70.12,98.59,25.23,185.38,82.28,2.62,163.26,13.94,128.05,227.9,62.83,39.81,145.85,73.01,66.22,59.01,92.5,188.24,63.31,62.08,307.25,305.5,29.525,66.28,559.68,538.19,49.79,436.29,38.31,43.03,54.24,81.25,62.58,95.79,50.28,129.35,111.79,54.75,162.22,57.93,81.97,68.02,85.63,91.8,171.04,103.69,36.97,57.53,38.05,127.61,19.86,,51.99,35.28,49.04,68.49,35.04,54.55,85.0,681.5,164.91,62.36,,36.235,17.47,43.47,70.03,41.19
2015-06-23,159.84,49.88,70.02,98.25,25.42,185.19,83.55,2.61,163.89,13.71,128.2,227.92,62.85,39.6,144.87,72.23,66.52,58.96,91.62,190.92,62.98,62.08,312.32,304.18,29.06,66.36,563.39,540.48,49.08,445.99,37.76,42.725,53.34,81.36,63.32,96.25,50.02,129.76,111.81,54.69,161.69,57.73,82.22,67.53,87.33,91.95,170.0,104.01,36.98,58.85,37.38,127.03,19.96,,52.0,35.22,49.06,68.87,35.91,54.09,84.77,685.54,162.7,62.15,,36.235,17.67,43.66,70.67,41.56
2015-06-24,157.54,49.5,69.22,97.77,25.44,181.03,83.4,2.62,163.42,13.64,127.51,226.42,62.48,40.19,143.72,71.325,66.2,57.64,90.19,184.98,61.12,62.05,308.66,303.39,28.84,65.95,558.57,537.84,48.97,440.84,37.78,42.24,52.96,80.74,62.92,95.08,49.7,128.38,109.6,54.07,159.89,56.79,81.45,66.84,85.79,91.09,167.97,103.54,36.545,58.71,37.18,128.11,20.1,,51.45,35.22,48.67,68.4,35.78,53.91,83.63,679.64,162.32,61.65,,36.12,17.49,43.29,71.64,41.16
2015-06-25,155.92,49.33,69.82,99.48,25.4,182.48,83.94,2.58,164.2,13.53,132.6,225.89,63.34,40.05,142.83,71.37,65.43,58.27,88.92,185.9,61.57,61.73,309.15,303.97,28.685,65.03,557.95,535.23,49.16,440.1,37.51,42.24,52.62,79.88,62.43,94.74,49.37,127.86,107.61,53.8,158.76,56.18,80.73,66.59,85.65,91.87,170.34,103.05,36.615,57.8,37.13,127.5,20.06,,50.7,34.71,48.43,68.03,36.18,53.3,83.35,680.31,161.5,61.4,,36.275,17.37,42.85,72.34,41.02
2015-06-26,157.09,49.97,70.46,99.0,25.04,182.27,82.74,2.47,164.28,13.46,130.05,226.76,63.69,40.02,142.08,71.13,64.75,59.1,88.67,184.45,62.63,61.63,306.6,302.95,28.92,65.83,553.06,531.69,49.48,438.1,37.73,41.44,52.91,79.88,62.73,94.24,49.7,128.42,107.84,55.11,158.02,55.68,81.36,65.8,85.72,92.19,164.68,102.75,36.71,58.48,37.3,126.75,19.78,,49.57,35.07,48.17,68.37,36.12,52.2,83.31,677.47,161.92,62.2,,36.3,17.41,42.98,71.92,41.29
2015-06-29,153.95,49.01,67.18,96.68,24.49,179.27,81.28,2.34,158.93,13.16,127.28,219.27,61.44,38.74,137.13,69.18,63.86,56.24,87.34,177.76,61.65,59.9,299.25,291.45,28.77,64.68,541.25,521.52,48.67,429.86,37.54,39.75,52.8,77.8,61.59,92.94,48.93,123.79,106.1,54.04,151.6,56.84,78.59,63.99,83.83,91.0,163.06,100.05,35.79,57.21,36.93,124.53,19.21,,48.45,34.05,47.26,66.61,35.77,50.41,80.91,663.16,159.08,61.02,,35.56,16.89,41.79,70.65,40.25
2015-06-30,154.3,49.08,67.19,96.78,24.21,179.98,81.01,2.4,159.29,13.26,127.46,218.6,62.2,38.58,136.83,69.82,64.43,55.27,87.46,180.77,62.71,60.14,303.46,291.94,28.86,64.87,540.04,520.51,48.91,434.09,37.68,39.935,52.97,77.72,61.82,93.29,48.63,124.93,106.34,54.78,153.52,57.97,78.06,64.185,84.41,91.24,164.14,99.68,35.99,57.63,36.93,125.425,19.22,,48.22,33.45,47.3,67.0,35.52,50.075,80.23,666.9,159.87,60.94,,35.075,17.02,41.97,69.93,40.31
2015-07-01,155.65,49.52,68.51,98.06,24.73,187.9,80.945,2.42,162.65,13.19,128.9,220.07,62.43,39.26,138.52,70.37,64.3,54.46,88.9,183.86,63.22,60.21,306.91,292.86,29.065,65.49,543.3,521.84,49.1,437.39,37.98,38.8,53.29,78.4,62.35,94.01,49.17,126.15,107.71,55.5,154.99,57.45,77.18,64.57,88.54,91.51,165.22,99.71,36.69,56.08,37.8,126.6,19.51,,48.64,33.21,47.8,68.55,35.57,50.385,80.89,673.14,162.95,62.21,,35.82,17.22,42.18,38.86,41.04
2015-07-02,155.38,49.41,68.21,97.33,24.63,189.0,80.75,2.53,162.11,13.3,125.51,219.25,61.96,39.58,137.38,69.91,65.01,55.03,88.86,185.22,63.29,59.77,307.51,295.72,29.505,64.99,547.34,523.4,48.99,437.71,38.5,39.03,54.23,78.21,62.08,94.91,49.85,125.23,107.1,55.55,153.26,56.99,76.78,64.38,91.21,91.41,163.14,99.51,36.38,56.78,38.03,126.44,19.61,,48.65,33.3,47.58,68.61,35.73,50.83,80.83,671.69,163.98,62.17,,35.825,17.03,41.79,38.3,40.38
2015-07-06,155.08,49.74,68.22,97.34,24.82,187.02,80.5,2.47,163.42,13.2,117.43,215.75,61.58,39.36,136.11,69.76,66.16,54.25,89.74,186.24,62.5,59.56,306.7,295.9,29.55,64.81,545.62,522.86,49.87,436.04,38.56,39.73,54.53,77.59,61.85,94.98,50.21,123.68,108.03,54.47,154.5,56.02,76.38,63.59,91.51,90.87,161.6,99.69,36.25,55.5,38.33,126.0,19.27,,48.09,33.09,47.44,68.39,35.61,50.95,80.83,675.07,164.95,61.58,,35.625,16.94,41.55,38.04,40.36
2015-07-07,155.43,50.21,68.56,98.68,25.05,189.14,80.59,2.09,163.53,13.24,115.33,215.65,61.77,39.79,136.92,70.11,67.44,54.25,91.01,187.33,63.5,59.65,307.0,298.96,30.39,65.74,550.03,525.02,51.68,436.72,39.6,40.675,56.08,77.55,62.21,95.63,51.08,123.83,108.63,54.83,155.39,55.89,77.92,63.38,92.7,91.51,160.33,100.18,35.165,55.7,39.08,125.69,19.17,,48.14,33.18,47.5,69.54,35.77,53.29,81.07,680.74,167.43,61.95,,35.74,16.69,41.54,37.11,40.34
